Gene_Symbol,Boruta_Selezionato,Boruta_Tentativo,Boruta_Rank
SLCO4C1,False,False,6116
SLCO5A1,False,False,11681
SLFN12,False,False,9587
SLIRP,False,False,5102
SLIT1,False,False,11681
SLIT2,False,False,9587
SLIT3,False,False,11681
SLITRK3,False,False,11681
SLITRK5,False,False,11681
SLK,False,False,11681
SLMO1,False,False,5102
SLMO2,False,False,172
SLN,False,False,7766
SLPI,False,False,7766
SLTM,False,False,1473
SLURP1,False,False,11681
SMA4,False,False,9587
SMAD1,False,False,807
SMAD2,False,False,2812
SMAD3,False,False,1358
SMAD4,False,False,2340
SMAD5,False,False,5102
SMAD5-AS1,False,False,11681
SMAD6,False,False,11681
SMAD7,False,False,2044
SMAD9,False,False,4004
SMAGP,False,False,11681
SMAP1,False,False,151
SMARCA1,False,False,11681
SMARCA2,False,False,3456
SMARCA4,False,False,5102
SMARCA5,False,False,11681
SMARCAL1,False,False,11681
SMARCB1,False,False,2861
SMARCC1,False,False,5102
SMARCC2,False,False,7766
SMARCD1,False,False,2156
SMARCD2,False,False,5102
SMARCD3,False,False,11681
SMARCE1,False,False,433
SMARCE1P2 /// SMARCE1P2,False,False,9587
SMC1A,False,False,3456
SMC2,False,False,5102
SMC3,False,False,9587
SMC4,False,False,7766
SMC5,False,False,11681
SMC6,False,False,7766
SMCHD1,False,False,3456
SMCO4,False,False,7766
SMCP,False,False,4004
SMEK1,False,False,11681
SMEK2,False,False,11681
SMG5,False,False,1633
SMG6,False,False,5102
SMG7,False,False,5102
SMG7-AS1,False,False,1713
SMG8,False,False,11681
SMG9,False,False,6116
SMIM14,False,False,11681
SMIM2,False,False,7766
SMIM7,False,False,11681
SMIM8,False,False,11681
SMN1 /// SMN2,False,False,2230
SMNDC1,False,False,3456
SMO,False,False,7766
SMOX,False,False,7766
SMPD1,False,False,7766
SMPD2,False,False,7766
SMPD3,False,False,148
SMPDL3A,False,False,11681
SMPDL3B,False,False,7766
SMPX,False,False,11681
SMR3A,False,False,11681
SMR3A /// SMR3B,False,False,4004
SMR3B,False,False,7766
SMS,False,False,80
SMTN,False,False,11681
SMU1,False,False,5102
SMUG1,False,False,7766
SMURF1,False,False,3456
SMURF2,False,False,7766
SMYD2,False,False,3456
SMYD3,False,False,1380
SMYD5,False,False,11681
SNAI1,False,False,4264
SNAI2,False,False,5102
SNAP23,False,False,881
SNAP25,False,False,11681
SNAP29,False,False,943
SNAP91,False,False,7766
SNAPC1,False,False,5102
SNAPC2,False,False,11681
SNAPC3,False,False,2770
SNAPC4,False,False,11681
SNAPC5,False,False,5102
SNCA,False,False,2160
SNCAIP,False,False,11681
SNCB,False,False,7766
SNCG,False,False,5102
SND1,False,False,11681
SND1-IT1,False,False,7766
SNED1,False,False,5102
SNF8,False,False,1759
SNHG17,False,False,9587
SNHG3 /// SNORA73A,False,False,11681
SNIP1,False,False,11681
SNN,False,False,87
SNORA21,False,False,11681
SNORA29 /// TCP1,False,False,4004
SNORA5B /// TBRG4,False,False,11681
SNPH,False,False,11681
SNRK,False,False,885
SNRNP25,False,False,2662
SNRNP27,False,False,9587
SNRNP35,False,False,9587
SNRNP40,False,False,7766
SNRNP70,False,False,7766
SNRPA,False,False,6116
SNRPA1,False,False,7766
SNRPB,False,False,5102
SNRPB2,False,False,1375
SNRPC,False,False,11681
SNRPD1,False,False,7766
SNRPD2,False,False,9587
SNRPD3,False,False,7766
SNRPE,False,False,7766
SNRPF,False,False,7766
SNRPG,False,False,4004
SNRPN /// SNURF,False,False,4264
SNTA1,False,False,7766
SNTB1,False,False,7766
SNTB2,False,False,3456
SNTG1,False,False,6116
SNTG2,False,False,11681
SNUPN,False,False,1822
SNW1,False,False,388
SNX1,False,False,11681
SNX10,False,False,1168
SNX11,False,False,11681
SNX13,False,False,11681
SNX15,False,False,340
SNX16,False,False,7766
SNX17,False,False,1939
SNX19,False,False,1625
SNX2,False,False,11681
SNX24,False,False,7766
SNX27,False,False,4004
SNX29P2,False,False,11681
SNX3,False,False,5102
SNX4,False,False,1101
SNX5,False,False,524
SNX6,False,False,180
SNX7,False,False,7766
SOAT1,False,False,261
SOAT2,False,False,11681
SOBP,False,False,11681
SOCS1,False,False,11681
SOCS2,False,False,5102
SOCS3,False,False,5102
SOCS5,False,False,9195
SOCS6,False,False,6116
SOCS7,False,False,11681
SOD1,False,False,5102
SOD3,False,False,11681
SOGA1,False,False,11681
SON,False,False,1329
SORBS1,False,False,7766
SORBS2,False,False,9587
SORBS3,False,False,7766
SORCS3,False,False,7766
SORD,False,False,7766
SORL1,False,False,7766
SORT1,False,False,7766
SOS1,False,False,11681
SOS2,False,False,11681
SOSTDC1,False,False,7766
SOWAHC,False,False,5102
SOX1,False,False,7766
SOX10,False,False,9587
SOX11,False,False,6116
SOX12,False,False,3456
SOX13,False,False,1777
SOX14,False,False,2601
SOX15,False,False,11681
SOX17,False,False,5102
SOX18,False,False,11681
SOX2,False,False,11681
SOX21,False,False,11681
SOX3,False,False,6116
SOX30,False,False,5102
SOX4,False,False,191
SOX5,False,False,3456
SOX5P /// SOX5P,False,False,6116
SOX9,False,False,11681
SP1,False,False,7766
SP100,False,False,1877
SP110,False,False,5102
SP140L,False,False,7766
SP2,False,False,4004
SP3,False,False,11681
SP3P,False,False,11681
SP4,False,False,11681
SPA17,False,False,5102
SPACA1,False,False,3033
SPAG1,False,False,7766
SPAG11A,False,False,9587
SPAG11A /// SPAG11B,False,False,11681
SPAG16,False,False,11681
SPAG4,False,False,677
SPAG5,False,False,5102
SPAG6,False,False,4264
SPAG7,False,False,7766
SPAG8,False,False,11681
SPAG9,False,False,11681
SPAM1,False,False,132
SPANXA1 /// SPANXA2 /// SPANXB1 /// SPANXC,False,False,7766
SPANXA1 /// SPANXA2 /// SPANXC,False,False,2927
SPANXB1,False,False,11681
SPARC,False,False,26
SPARCL1,False,False,6116
SPAST,False,False,7766
SPATA1,False,False,11681
SPATA2,False,False,5102
SPATA20,False,False,11681
SPATA2L,False,False,7766
SPATA31A1 /// SPATA31A3 /// SPATA31A5 /// SPATA31A6 /// SPATA31A7,False,False,7766
SPATA31C2,False,False,11681
SPATA5L1,False,False,11681
SPATA6,False,False,1127
SPATA6L,False,False,11681
SPATA7,False,False,11681
SPATS2,False,False,3456
SPATS2L,False,False,4004
SPC24,False,False,3021
SPC25,False,False,7766
SPCS1,False,False,4004
SPCS2,False,False,5102
SPCS3,False,False,6116
SPDEF,False,False,5102
SPDL1,False,False,7766
SPDYE2,False,False,3456
SPECC1L,False,False,3456
SPEF1,False,False,9587
SPEN,False,False,1979
SPG11,False,False,7766
SPG20,False,False,5102
SPG21,False,False,4004
SPHK1,False,False,4264
SPHK2,False,False,3456
SPI1,False,False,11681
SPIB,False,False,158
SPICE1,False,False,11681
SPIDR,False,False,11681
SPIN1,False,False,5102
SPIN2A,False,False,9587
SPIN2A /// SPIN2B,False,False,11681
SPINK1,False,False,11681
SPINK2,False,False,5102
SPINK4,False,False,3456
SPINK5,False,False,2268
SPINT1,False,False,7766
SPINT2,False,False,7766
SPINT3,False,False,7766
SPN,False,False,5102
SPO11,False,False,421
SPOCK1,False,False,1565
SPOCK2,False,False,5102
SPOCK3,False,False,9587
SPON1,False,False,11681
SPOP,False,False,3456
SPP1,False,False,11681
SPP2,False,False,11681
SPPL2B,False,False,886
SPR,False,False,9195
SPRED2,False,False,11681
SPRR1A,False,False,11681
SPRR1B,False,False,11681
SPRR2B,False,False,11681
SPRR2C,False,False,11681
SPRR3,False,False,7766
SPRY1,False,False,3456
SPRY2,False,False,9587
SPRY4,False,False,11681
SPRYD7,False,False,9587
SPSB1,False,False,7766
SPSB3,False,False,11681
SPTA1,False,False,4264
SPTAN1,False,False,11681
SPTB,False,False,11681
SPTBN1,False,False,4264
SPTBN2,False,False,2064
SPTBN4,False,False,9587
SPTBN5,False,False,5102
SPTLC1,False,False,5102
SPTLC2,False,False,9195
SPTLC3,False,False,11681
SPTSSA,False,False,11681
SPX,False,False,11681
SQLE,False,False,6116
SQRDL,False,False,7766
SQSTM1,False,False,2496
SRBD1,False,False,2617
SRC,False,False,5102
SRCAP,False,False,2136
SRD5A1,False,False,2171
SRD5A2,False,False,5102
SRD5A3,False,False,7766
SREBF1,False,False,7766
SREBF2,False,False,7766
SREK1,False,False,247
SREK1IP1,False,False,861
SRF,False,False,7766
SRGAP2 /// SRGAP2B /// SRGAP2C,False,False,7766
SRGAP3,False,False,7766
SRGN,False,False,6116
SRI,False,False,4004
SRM,False,False,11681
SRMP1 /// SRMP1,False,False,7766
SRP14,False,False,3060
SRP19,False,False,11681
SRP19 /// ZRSR1,False,False,7766
SRP54,False,False,126
SRP72,False,False,7766
SRP9,False,False,7766
SRPK1,False,False,4264
SRPK2,False,False,7766
SRPK3,False,False,5102
SRPR,False,False,11681
SRPRB,False,False,6116
SRPX,False,False,7766
SRPX2,False,False,7766
SRR,False,False,2731
SRRD,False,False,9195
SRRM1,False,False,1913
SRRM2,False,False,11681
SRRT,False,False,3456
SRSF1,False,False,11681
SRSF10,False,False,927
SRSF11,False,False,6116
SRSF3,False,False,11681
SRSF4,False,False,7766
SRSF5,False,False,11681
SRSF6,False,False,11681
SRSF7,False,False,714
SRSF8,False,False,1666
SRY,False,False,7766
SS18,False,False,7766
SS18L1,False,False,7766
SS18L2,False,False,11681
SSB,False,False,494
SSBP1,False,False,306
SSBP2,False,False,7766
SSBP3,False,False,7766
SSFA2,False,False,2426
SSH1,False,False,3456
SSH3,False,False,2211
SSNA1,False,False,11681
SSPN,False,False,505
SSR1,False,False,1917
SSR2,False,False,11681
SSR3,False,False,11681
SSR4,False,False,4004
SSRP1,False,False,5102
SSSCA1,False,False,3456
SST,False,False,5102
SSTR1,False,False,11681
SSTR2,False,False,11681
SSTR3,False,False,11681
SSTR4,False,False,1133
SSTR5,False,False,4264
SSUH2,False,False,5102
SSX1,False,False,3028
SSX2 /// SSX2B,False,False,3456
SSX2 /// SSX2B /// SSX3,False,False,7766
SSX2B,False,False,7766
SSX2IP,False,False,7766
SSX3,False,False,11681
SSX3 /// SSX5 /// SSX7,False,False,1835
SSX4 /// SSX4B,False,False,11681
ST13,False,False,4004
ST14,False,False,5102
ST18,False,False,5102
ST20,False,False,3456
ST3GAL1,False,False,7766
ST3GAL2,False,False,11681
ST3GAL4,False,False,7766
ST3GAL5,False,False,6116
ST3GAL6,False,False,2192
ST5,False,False,831
ST6GAL1,False,False,2663
ST6GALNAC2,False,False,6116
ST6GALNAC4,False,False,7766
ST6GALNAC5,False,False,3079
ST7L,False,False,11681
ST8SIA1,False,False,7766
ST8SIA2,False,False,4264
ST8SIA3,False,False,9587
ST8SIA4,False,False,1920
ST8SIA5,False,False,3005
STAB1,False,False,7766
STAB2,False,False,4004
STAC,False,False,11681
STAG1,False,False,11681
STAG2,False,False,688
STAG3,False,False,5102
STAG3L3,False,False,7766
STAG3L4,False,False,5102
STAM,False,False,11681
STAM2,False,False,2780
STAMBP,False,False,7766
STAP1,False,False,11681
STAP2,False,False,7766
STAR,False,False,7766
STARD13,False,False,9587
STARD3,False,False,11681
STARD5,False,False,5102
STARD7,False,False,7766
STARD8,False,False,3456
STAT1,False,False,5102
STAT2,False,False,7766
STAT3,False,False,9587
STAT4,False,False,5102
STAT5A,False,False,11681
STAT5B,False,False,11681
STAT6,False,False,918
STATH,False,False,7766
STAU1,False,False,7766
STAU2,False,False,5102
STC1,False,False,6116
STC2,False,False,2488
STEAP1,False,False,9587
STEAP1B,False,False,7766
STEAP3,False,False,2455
STEAP4,False,False,11681
STIL,False,False,7766
STIM1,False,False,11681
STIP1,False,False,11681
STK10,False,False,11681
STK11,False,False,11681
STK16,False,False,2103
STK17A,False,False,1893
STK17B,False,False,7766
STK19,False,False,2011
STK24,False,False,11681
STK25,False,False,11681
STK3,False,False,7766
STK32B,False,False,7766
STK38,False,False,1838
STK38L,False,False,1860
STK39,False,False,1612
STK4,False,False,3456
STMN1,False,False,4264
STMN2,False,False,7766
STMN3,False,False,905
STMN4,False,False,11681
STOM,False,False,5102
STOML1,False,False,6116
STOML2,False,False,7766
STON1,False,False,11681
STRA13,False,False,11681
STRA6,False,False,7766
STRADA,False,False,11681
STRAP,False,False,248
STRN,False,False,7766
STRN3,False,False,3456
STRN4,False,False,3456
STS,False,False,7766
STT3A,False,False,11681
STUB1,False,False,5102
STX10,False,False,3456
STX11,False,False,11681
STX12,False,False,11681
STX16,False,False,9195
STX17,False,False,9587
STX18,False,False,3456
STX1A,False,False,7766
STX2,False,False,7766
STX3,False,False,2748
STX4,False,False,173
STX5,False,False,5102
STX6,False,False,4264
STX7,False,False,5102
STX8,True,False,1
STXBP1,False,False,9587
STXBP2,False,False,7766
STXBP3,False,False,1808
STXBP5L,False,False,11681
STXBP6,False,False,11681
STYK1,False,False,11681
STYXL1,False,False,2608
SUB1,False,False,11681
SUCLA2,False,False,5102
SUCLG1,False,False,772
SUCLG2,False,False,8
SUCO,False,False,11681
SUGCT,False,False,11681
SUGP1,False,False,5102
SUGP2,False,False,4004
SULF1,False,False,2919
SULT1A1,False,False,11681
SULT1A2,False,False,11681
SULT1B1,False,False,7766
SULT1C2,False,False,4264
SULT1E1,False,False,3022
SULT2A1,False,False,7766
SULT2B1,False,False,7766
SULT4A1,False,False,7766
SUMO1,False,False,2570
SUMO1P2 /// SUMO1P2,False,False,7766
SUMO3,True,False,1
SUMO4,False,False,2800
SUN1,False,False,11681
SUN2,False,False,5102
SUOX,False,False,398
SUPT16H,False,False,2619
SUPT20H,False,False,11681
SUPT3H,False,False,6116
SUPT4H1,False,False,11681
SUPT5H,False,False,11681
SUPT6H,False,False,7766
SUPT7L,False,False,7766
SUPV3L1,False,False,2796
SURF1,False,False,3456
SURF2,False,False,4004
SUSD4,False,False,1591
SUSD5,False,False,11681
SUV39H1,False,False,11681
SUV39H2,False,False,9587
SUV420H1,False,False,7766
SUZ12,False,False,201
SUZ12 /// SUZ12P1,False,False,7766
SV2A,False,False,833
SV2B,False,False,7766
SV2C,False,False,7766
SVEP1,False,False,7766
SVIL,False,False,7766
SWAP70,False,False,3456
SYBU,False,False,9195
SYCE1L,False,False,11681
SYCP1,False,False,5102
SYCP2,False,False,3456
SYDE1,False,False,11681
SYF2,False,False,9587
SYK,False,False,11681
SYMPK,False,False,3456
SYN1,False,False,11681
SYN2,False,False,9587
SYN3,False,False,2779
SYNC,False,False,4004
SYNCRIP,False,False,1690
SYNDIG1,False,False,11681
SYNE1,False,False,11681
SYNE2,False,False,354
SYNGR1,False,False,5102
SYNGR2,False,False,7766
SYNGR3,False,False,4264
SYNGR4,False,False,4004
SYNJ1,False,False,11681
SYNJ2,False,False,7766
SYNJ2BP /// SYNJ2BP-COX16,False,False,2999
SYNM,False,False,11681
SYNPO,False,False,11681
SYNPO2L,False,False,11681
SYNRG,False,False,5102
SYP,False,False,6116
SYPL1,False,False,11681
SYT1,False,False,11681
SYT11,False,False,933
SYT12,False,False,9587
SYT13,False,False,11681
SYT17,False,False,11681
SYT2,False,False,11681
SYT5,False,False,5102
SYTL2,False,False,678
SZRD1,False,False,5102
SZT2,False,False,7766
T,False,False,7766
T-Cell Receptor V-alpha region /// TRAV9-2 /// TRAV9-2,False,False,3021
TAAR2,False,False,6116
TAAR3,False,False,341
TAAR5,False,False,11681
TAB1,False,False,3456
TAB2,False,False,9587
TAC1,False,False,2717
TAC3,False,False,7766
TACC1,False,False,6116
TACC2,False,False,2760
TACC3,False,False,2613
TACO1,False,False,5102
TACR1,False,False,3456
TACR2,False,False,1645
TACR3,False,False,3067
TACSTD2,False,False,74
TADA2A,False,False,2444
TADA3,False,False,11681
TAF1,False,False,7766
TAF10,False,False,11681
TAF11,False,False,1596
TAF12,False,False,7766
TAF13,False,False,7766
TAF15,False,False,5102
TAF1A,False,False,7766
TAF1B,False,False,1364
TAF1C,False,False,936
TAF1D,False,False,7766
TAF2,False,False,11681
TAF4,False,False,7766
TAF4B,False,False,7766
TAF5,False,False,1469
TAF5L,False,False,281
TAF6,False,False,3456
TAF6L,False,False,11681
TAF7,False,False,5102
TAF7L,False,False,1079
TAF9B,False,False,5102
TAGLN,False,False,6116
TAGLN2,False,False,5102
TAGLN3,False,False,5102
TAL1,False,False,5102
TALDO1,False,False,11681
TANC2,False,False,5102
TANK,False,False,11681
TAOK1,False,False,6116
TAOK2,False,False,5102
TAOK3,False,False,6116
TAP1,False,False,7766
TAP2,False,False,326
TAPBP,False,False,3456
TAPBPL,False,False,1784
TAPT1,False,False,11681
TARBP1,False,False,1155
TARBP2,False,False,11681
TARDBP,False,False,7766
TARDBPP1 /// TARDBPP1,False,False,11681
TARP,False,False,9195
TARP /// TRGC2 /// TRGV9,False,False,1829
TARS,False,False,147
TAS2R1,False,False,3456
TAS2R10,False,False,7766
TAS2R13,False,False,11681
TAS2R14,False,False,556
TAS2R16,False,False,9587
TAS2R3,False,False,5102
TAS2R4,False,False,5102
TAS2R7,False,False,11681
TAS2R8,False,False,9587
TAS2R9,False,False,11681
TASP1,False,False,7766
TAT,False,False,6116
TATDN2,False,False,7766
TAX1BP1,True,False,1
TAZ,False,False,640
TBC1D1,False,False,7766
TBC1D10B,False,False,11681
TBC1D12,False,False,5102
TBC1D13,False,False,7766
TBC1D15,False,False,7766
TBC1D16,False,False,11681
TBC1D17,False,False,5102
TBC1D19,False,False,11681
TBC1D2,False,False,7766
TBC1D22A,False,False,7766
TBC1D22B,False,False,7766
TBC1D29,False,False,3456
TBC1D2B,False,False,7766
TBC1D30,False,False,7766
TBC1D31,False,False,7766
TBC1D4,False,False,7766
TBC1D5,False,False,9587
TBC1D8,False,False,9587
TBC1D8B,False,False,7766
TBC1D9,False,False,218
TBC1D9B,False,False,11681
TBCA,False,False,3456
TBCAP2 /// TBCAP2,False,False,1864
TBCB,False,False,4004
TBCC,False,False,7766
TBCCD1,False,False,11681
TBCD,False,False,4264
TBCE,False,False,7766
TBCEL,False,False,7766
TBK1,False,False,1072
TBKBP1,False,False,11681
TBL1X,False,False,9587
TBL1XR1,False,False,11681
TBL1Y,False,False,9587
TBL2,False,False,5102
TBL3,False,False,4004
TBP,False,False,5102
TBPL1,False,False,7766
TBR1,False,False,7766
TBRG4,False,False,5102
TBX1,False,False,9587
TBX10,False,False,6116
TBX19,False,False,6116
TBX2,False,False,11681
TBX21,False,False,7766
TBX3,False,False,9587
TBX4,False,False,3456
TBX5,False,False,11681
TBX6,False,False,11681
TBXA2R,False,False,7766
TBXAS1,False,False,7766
TCAP,False,False,1267
TCEA1,False,False,4264
TCEA2,False,False,7766
TCEAL1,False,False,1977
TCEAL2,False,False,5102
TCEAL4,False,False,7766
TCEB1,False,False,9587
TCEB1P3 /// TCEB1P3,False,False,4264
TCEB2,False,False,7766
TCEB3,False,False,4264
TCEB3-AS1,False,False,5102
TCEB3B,False,False,11681
TCERG1,False,False,3456
TCF12,False,False,1289
TCF15,False,False,7766
TCF20,False,False,5102
TCF21,False,False,11681
TCF25,False,False,1180
TCF3,False,False,7766
TCF4,False,False,648
TCF7,False,False,1604
TCF7L1,False,False,3456
TCF7L2,False,False,1331
TCFL5,False,False,1234
TCHH,False,False,11681
TCIRG1,False,False,11681
TCL1A,False,False,2053
TCL1B,False,False,11681
TCL6,False,False,2049
TCN1,False,False,9587
TCN2,False,False,11681
TCOF1,False,False,9587
TCP10,False,False,5102
TCP10L,False,False,11681
TCP11,False,False,7766
TCP11L1,False,False,5102
TCR-alpha /// TRAV13-1 /// TRAV13-1,False,False,1705
TCRA /// TCRA /// TRAV10 /// TRAV10 /// YME1L1,False,False,11681
TCRA /// TRAV21 /// TRAV21 /// YME1L1,False,False,5102
TCRA /// TRAV8-6 /// TRAV8-6,False,False,7766
TCRBV12S3,False,False,11681
TCRDV2 /// TRDC /// TRDC /// YME1L1,False,False,7766
TCTA,False,False,11681
TCTN1,False,False,11681
TCTN2,False,False,11681
TCTN3,False,False,6116
TDG,False,False,2428
TDGF1 /// TDGF1P3,False,False,5102
TDO2,False,False,9587
TDP1,False,False,9587
TDP2,False,False,7766
TDRD1,False,False,11681
TDRD12,False,False,1456
TDRD3,False,False,9587
TDRD7,False,False,5102
TDRKH,False,False,6116
TEAD1,False,False,6116
TEAD3,False,False,5102
TEAD4,False,False,5102
TEC,False,False,5102
TECPR2,False,False,5102
TECR,False,False,11681
TECTA,False,False,11681
TEF,False,False,4004
TEFM,False,False,2068
TEK,False,False,9587
TEKT2,False,False,659
TELO2,False,False,1690
TENC1,False,False,11681
TENM1,False,False,3456
TENM3,False,False,472
TENM4,False,False,3456
TEP1,False,False,836
TERF1,False,False,110
TERF2,False,False,4004
TERF2IP,False,False,1663
TERT,False,False,5102
TES,False,False,7766
TESC,False,False,6116
TESK1,False,False,1586
TESK2,False,False,5102
TESPA1,False,False,23
TET3,False,False,7766
TEX10,False,False,1273
TEX11,False,False,11681
TEX12,False,False,9587
TEX13A,False,False,4360
TEX13B,False,False,11681
TEX14,False,False,11681
TEX15,False,False,7766
TEX2,False,False,5102
TEX261,False,False,1243
TEX264,False,False,7766
TEX28,False,False,3456
TEX30,False,False,7766
TEX40,False,False,1310
TF,False,False,7766
TFAM,False,False,6116
TFAP2A,False,False,4264
TFAP2B,False,False,11681
TFAP2C,False,False,2177
TFAP4,False,False,11681
TFB1M,False,False,5102
TFB2M,False,False,5102
TFCP2,False,False,11681
TFCP2L1,False,False,11681
TFDP1,False,False,11681
TFDP2,False,False,7766
TFDP3,False,False,7766
TFE3,False,False,3056
TFEB,False,False,11681
TFEC,False,False,33
TFF1,False,False,9587
TFF2,False,False,11681
TFF3,False,False,11681
TFG,False,False,5102
TFIP11,False,False,11681
TFPI,False,False,3456
TFPI2,False,False,2312
TFPT,False,False,7766
TFR2,False,False,7766
TFRC,False,False,7766
TG,False,False,5102
TGDS,False,False,11681
TGFA,False,False,1015
TGFB1,False,False,9587
TGFB1I1,False,False,11681
