Gene_Symbol,Mean_T1D,Mean_Control,Log2FC,P_Value,FDR
RALY,9.590947002038517,9.556310216114557,0.03463678592395958,0.7038698596612116,0.9209322437780834
PPP6R3,9.189219432491015,9.162014272077666,0.02720516041334875,0.7072493741278426,0.9209687152619024
RP4-621B10.8,2.727662136861006,2.5841643551414926,0.14349778171951355,0.7076798325335143,0.9209687152619024
DIMT1,8.55073258031294,8.520879691792812,0.029852888520128573,0.7074965150798125,0.9209687152619024
MKNK1,9.75385952680693,9.787367972130077,-0.033508445323146674,0.704778118509482,0.9209687152619024
PRKCI,7.353242013190725,7.414543978051718,-0.06130196486099315,0.7064198870454923,0.9209687152619024
TCAP,5.001169857473677,5.091012166769147,-0.0898423092954701,0.7075683118791892,0.9209687152619024
PAGE1,5.145039105506565,5.262084857490155,-0.11704575198359013,0.7077455476663054,0.9209687152619024
ABCG4,7.251902818037779,7.203970020262695,0.047932797775084524,0.7056045093670198,0.9209687152619024
GTSE1 /// TRMU,5.650847920364742,5.56211287342968,0.08873504693506273,0.7068453245337555,0.9209687152619024
TRIM38,10.096249250615486,10.121067932496329,-0.02481868188084313,0.7056946634545169,0.9209687152619024
FBXO3,7.844540349477658,7.802304049125191,0.042236300352466394,0.7076105533413836,0.9209687152619024
SMTN,5.04990306323609,4.992308308332421,0.05759475490366839,0.7070146207482049,0.9209687152619024
IRF7,10.369545655970706,10.405881034679682,-0.03633537870897641,0.7074378036510629,0.9209687152619024
JPH3,4.785856964969314,4.901379779606104,-0.11552281463678948,0.7070101951744637,0.9209687152619024
TIMP1,11.473513043481836,11.433218263239178,0.040294780242657424,0.7057494720412731,0.9209687152619024
RNF2,6.892298501049737,6.8462252720950145,0.046073228954722545,0.7047788902639417,0.9209687152619024
FAM163A,4.450656721620918,4.351406328018764,0.09925039360215404,0.7058979009701729,0.9209687152619024
PDE8B,6.330282942069105,6.397966040548174,-0.06768309847906906,0.7066657204028126,0.9209687152619024
DLK1,4.9813523021396575,5.094056434924775,-0.11270413278511704,0.7064550345775161,0.9209687152619024
IL17RB,4.970936898782576,4.89615587634109,0.07478102244148666,0.7055511116141543,0.9209687152619024
MVD,4.982962459072722,5.088175346827918,-0.10521288775519633,0.7049206544744668,0.9209687152619024
CENPI,4.991128006435269,5.065414150194164,-0.0742861437588953,0.7066653493763879,0.9209687152619024
RAMP3,6.759728618763006,6.6850147551206796,0.07471386364232657,0.7073575053977202,0.9209687152619024
TRIL,5.736707797972769,5.658052758308588,0.07865503966418075,0.70759528081965,0.9209687152619024
HP /// HPR,7.048974053783743,7.176642282357482,-0.1276682285737385,0.7064648050675869,0.9209687152619024
LZTFL1,7.910328867026257,7.938356367768546,-0.028027500742289213,0.705181646006365,0.9209687152619024
USH2A,3.940213658676426,3.7848933036896355,0.1553203549867903,0.7052912922633324,0.9209687152619024
RBM12B,7.272695364754647,7.2241793571982384,0.04851600755640817,0.7055081519758173,0.9209687152619024
NDST2 /// ZSWIM8-AS1,8.160546156766738,8.113875803169593,0.04667035359714511,0.7066577020852691,0.9209687152619024
SORBS2,4.88190087076931,4.953848903591074,-0.07194803282176387,0.7067725558807959,0.9209687152619024
UBE2A,9.851611231745368,9.87011639712744,-0.01850516538207181,0.7048197522313728,0.9209687152619024
SLCO2A1,6.1878983909740395,6.081412864153408,0.10648552682063173,0.7048754341717286,0.9209687152619024
TBC1D12,7.275136536357874,7.331110051868994,-0.05597351551111984,0.7074963229851019,0.9209687152619024
BCMO1,4.548626513037971,4.666396379776656,-0.11776986673868528,0.7060854364828228,0.9209687152619024
PPY2,4.1115917544271365,4.034617750605878,0.07697400382125874,0.7075049692586013,0.9209687152619024
NEIL3,5.79250044872301,5.708502561745789,0.08399788697722155,0.707286370381143,0.9209687152619024
AIF1,10.891279768471723,10.931605270306955,-0.0403255018352322,0.7061138576833167,0.9209687152619024
NMRK2,6.16999716778991,6.2639931682303684,-0.09399600044045808,0.7066583543180944,0.9209687152619024
GAD1,3.51720858640116,3.573776761790224,-0.05656817538906367,0.7049570060009416,0.9209687152619024
ABCB1,8.041834686246949,8.008314836364546,0.03351984988240275,0.7068295408530919,0.9209687152619024
NDC1,7.595673574834624,7.629205309594378,-0.03353173475975435,0.7054691466962524,0.9209687152619024
ZZEF1,7.06700725942742,7.126792042274064,-0.05978478284664401,0.7074722242106646,0.9209687152619024
WWP2,8.459737931864256,8.431330535792712,0.02840739607154319,0.7073183610443369,0.9209687152619024
CST7,10.944653679086393,11.003684290093355,-0.059030611006962275,0.7046059951691668,0.9209687152619024
CDC42EP2,5.4893980146026236,5.437800745884267,0.051597268718356126,0.7064718340564594,0.9209687152619024
KMT2B,6.43612687280237,6.383078673148244,0.05304819965412566,0.7059173803760133,0.9209687152619024
FA2H,6.119080187053125,6.047624696734228,0.07145549031889686,0.705410346945796,0.9209687152619024
FABP3,4.91000249148473,4.832037034227425,0.07796545725730475,0.7067369994840411,0.9209687152619024
CREB3L1,4.967571933408102,5.023407368910615,-0.055835435502512354,0.7078854015887979,0.9210620200705307
C12orf4,8.514085693686843,8.538347427307105,-0.024261733620262405,0.7081603012128979,0.9211536545613392
AC004692.5,9.534607572990792,9.56996875265312,-0.03536117966232766,0.7081516582188645,0.9211536545613392
PSMD9,8.504539063024305,8.534098621027963,-0.02955955800365828,0.7081072605493267,0.9211536545613392
LOC101927550,5.406688346931427,5.501737956191723,-0.09504960926029593,0.7082816551373639,0.921222843728368
KRI1,8.498545578398309,8.450773362273845,0.04777221612446425,0.7083499421620779,0.9212230050346885
COMMD8,10.333479303995436,10.38356110558788,-0.050081801592444464,0.7085168293765464,0.9212627428347147
TOPORS,8.108609811354897,8.143377762239943,-0.034767950885045806,0.7085152964773924,0.9212627428347147
TUFM,10.749571724898184,10.781592352353153,-0.03202062745496903,0.7087140971624989,0.9214092138348936
SLC28A3,6.805143937742011,6.746553153464766,0.05859078427724551,0.7087658295987831,0.9214092138348936
FBXW7,8.578344628465674,8.54583656798112,0.032508060484554235,0.7094261995171219,0.9216629457677691
PEG10,5.666922872262736,5.603347663605473,0.06357520865726318,0.7097766529954507,0.9216629457677691
MECR,6.847260591210017,6.90115413698303,-0.053893545773012974,0.7101330956724602,0.9216629457677691
C3orf27,3.915726643599102,3.8752175721441415,0.0405090714549603,0.7102993575590474,0.9216629457677691
FGFR3,4.4988560756096625,4.5588768067737755,-0.060020731164112995,0.7103713925808072,0.9216629457677691
PPP2R2D,7.203866819912864,7.1257145198024245,0.07815230011043983,0.7102217345932432,0.9216629457677691
PPP1CA,11.736448837416576,11.696297303945123,0.040151533471453504,0.7095580945664459,0.9216629457677691
HIST1H2BD,8.89750479690154,8.856623168034266,0.040881628867273534,0.7093081316907337,0.9216629457677691
ADAM18,5.619875965979284,5.706939346506256,-0.08706338052697227,0.7099298847758666,0.9216629457677691
HSP90B1,9.267662106206046,9.320293685309174,-0.05263157910312799,0.7100983489180284,0.9216629457677691
RPS3,14.99254965290021,14.96664200321897,0.025907649681240486,0.709981342631274,0.9216629457677691
TAC3,7.660253291891741,7.7056164989857345,-0.04536320709399355,0.7095480721744118,0.9216629457677691
IDH3B,10.373163540402352,10.350157257843692,0.023006282558659663,0.7096513053953166,0.9216629457677691
STX12,9.359287946262608,9.390723659884815,-0.03143571362220676,0.7100182777217638,0.9216629457677691
GOT2,9.588362152404896,9.552053559122031,0.03630859328286462,0.7103931118063522,0.9216629457677691
CSNK2B,11.435899580403593,11.41379058729706,0.022108993106533248,0.7092752752457848,0.9216629457677691
MPRIP,9.470182464908913,9.43606394209901,0.03411852280990324,0.7100853070280011,0.9216629457677691
KLF13,7.791271126676009,7.701407257456249,0.08986386921976042,0.7103060934440837,0.9216629457677691
DHPS,9.156301195988371,9.122315960746322,0.03398523524204933,0.7096210026834491,0.9216629457677691
CDH5,3.8241891492335425,3.7266924021539087,0.09749674707963374,0.7097424798481259,0.9216629457677691
PSPH,5.822563638221208,5.713090806114458,0.10947283210674996,0.7097062391066818,0.9216629457677691
LHX2,4.099301580632429,4.021567676772217,0.07773390386021184,0.7124730565253667,0.9216847783001101
LILRA3,8.995933182553086,8.890408999983556,0.10552418256953011,0.7135902754580946,0.9216847783001101
TEX13A,4.704444816803902,4.590344936939199,0.11409987986470327,0.7114195952041615,0.9216847783001101
LAIR1,9.500317695794081,9.536977755062654,-0.03666005926857352,0.7110964525359574,0.9216847783001101
AVPI1,7.987999853110551,7.954838123520027,0.03316172959052466,0.7108950511103458,0.9216847783001101
HSPA4L,4.750273776343268,4.636990205206428,0.11328357113684007,0.712770253025987,0.9216847783001101
CSRNP3,3.1419792452824997,3.221379403094467,-0.07940015781196719,0.7120956527249628,0.9216847783001101
ADIPOQ,5.701685009216684,5.640820571469919,0.060864437746764644,0.7140190396683579,0.9216847783001101
F2RL2,4.870121827476439,4.985105903343875,-0.11498407586743653,0.713304841000611,0.9216847783001101
TNFSF8,8.637419711696843,8.595081823091096,0.042337888605747054,0.7132734097727977,0.9216847783001101
PKDREJ,3.657504587890911,3.736177464919729,-0.07867287702881809,0.7136815355750571,0.9216847783001101
GRID2,4.969309730024806,5.060940869249599,-0.09163113922479305,0.7139385232089785,0.9216847783001101
EVPL,4.92799910692707,4.8409796994025,0.08701940752456938,0.7114988026848634,0.9216847783001101
COBL,3.769023182415367,3.8194555299322075,-0.05043234751684045,0.7118985208144879,0.9216847783001101
NEUROG1,5.396226313236328,5.286385342680067,0.1098409705562613,0.7112851850465067,0.9216847783001101
ZBTB11,9.655353901181222,9.684934010813105,-0.02958010963188329,0.7114317778935819,0.9216847783001101
RPL23AP53,5.48001502320737,5.566807993647708,-0.08679297044033785,0.7122324581849483,0.9216847783001101
MIR6872 /// SEMA3B,4.561368773297854,4.500197036116444,0.06117173718141,0.7139460726908488,0.9216847783001101
MYOZ2,3.0674387507689413,3.144803002500852,-0.07736425173191064,0.7107703663078756,0.9216847783001101
KIF11,5.70448180303838,5.61267276501082,0.09180903802756024,0.7115405820451557,0.9216847783001101
DRD1,3.511839795754062,3.405333582501244,0.10650621325281806,0.7139560858996288,0.9216847783001101
RP11-54K16.2,8.276621501842833,8.243203448782007,0.033418053060826125,0.7122972888294589,0.9216847783001101
IL36G,5.079235021474361,5.187845410726056,-0.10861038925169542,0.7117962820166139,0.9216847783001101
IL5RA,4.95161018718765,5.000493960188879,-0.04888377300122926,0.7106315506498005,0.9216847783001101
GIT1,7.819009434931392,7.86630854584865,-0.04729911091725825,0.7110105338379636,0.9216847783001101
SLC45A2,4.9378986286862165,4.87128248340904,0.06661614527717674,0.7124190802135003,0.9216847783001101
TTC40,4.227589866677882,4.341061085226383,-0.11347121854850073,0.7107353932548448,0.9216847783001101
HDC,8.249548821049038,8.177156833583721,0.07239198746531628,0.7140243898484759,0.9216847783001101
PGD,10.956649811176444,11.000589966397284,-0.04394015522083983,0.7128300763226868,0.9216847783001101
TNS4,5.028917790410452,4.955944490071404,0.07297330033904803,0.7138010233483895,0.9216847783001101
ARNTL,8.8887187599794,8.858666674479174,0.03005208550022509,0.7127776198029955,0.9216847783001101
CRNN,4.945863856373938,4.850827101628117,0.09503675474582085,0.7135782774538839,0.9216847783001101
TTTY1 /// TTTY1B,6.623352281231572,6.674680270825678,-0.051327989594105894,0.711295614501822,0.9216847783001101
ART1,7.065911251430254,7.123851110616823,-0.05793985918656919,0.7126363453890464,0.9216847783001101
FAP,4.06210101958349,3.9724060291740586,0.08969499040943107,0.7120089091598099,0.9216847783001101
PLXNB3,4.564211106499162,4.649004701701233,-0.08479359520207108,0.7125613758578009,0.9216847783001101
HAS1,4.288882579826264,4.366849764872982,-0.07796718504671762,0.7137329550823109,0.9216847783001101
PMS2P8,8.010999408117753,7.980123908070013,0.03087550004774009,0.7113828871519141,0.9216847783001101
PRPF38B,8.79426568793002,8.831117240283389,-0.03685155235336879,0.7132050759001578,0.9216847783001101
ANKRD26,5.629919041934387,5.55886142507556,0.07105761685882683,0.7118724596055312,0.9216847783001101
INTS7,6.438185769782337,6.364990738669735,0.0731950311126024,0.7116013215969441,0.9216847783001101
NRP1,3.853256620098326,3.9096467914515576,-0.056390171353231544,0.7131023586589897,0.9216847783001101
PELO,5.84120529704052,5.781342466018812,0.05986283102170731,0.7138313498740592,0.9216847783001101
NUBPL,6.8007169093366615,6.733221285952296,0.06749562338436554,0.7139839445644033,0.9216847783001101
TCP10L,6.5590690476606675,6.502958939035281,0.056110108625386346,0.7122451827984994,0.9216847783001101
RLN2,6.968983026709427,6.921602192582022,0.0473808341274049,0.7124166423715506,0.9216847783001101
NUP188,6.024547561081298,5.971625141158782,0.052922419922516006,0.71245963256797,0.9216847783001101
GUCY2C,5.076253317063869,5.173948244883543,-0.09769492781967415,0.713416179163565,0.9216847783001101
YIPF1,9.12989838096682,9.107028556700095,0.022869824266724237,0.7128055726693651,0.9216847783001101
FGF20,3.9111648769531637,3.800016308066068,0.11114856888709568,0.7123322177177522,0.9216847783001101
ITGA3,5.229422285010322,5.332335120342414,-0.10291283533209228,0.7107760084519724,0.9216847783001101
TPTE,4.7964227732108675,4.694590398076551,0.10183237513431642,0.7135610269977093,0.9216847783001101
PITX2,4.020570654059829,4.141516282238033,-0.12094562817820442,0.7132901230447022,0.9216847783001101
FAM83E,3.3642015116642954,3.4053364988531514,-0.041134987188856,0.7141943101809308,0.9217280464185714
RP1-192P9.1,2.690764627022892,2.645029622645532,0.04573500437735989,0.7141528953059669,0.9217280464185714
LCP2,11.043194922563112,11.061247644635005,-0.0180527220718929,0.7145666765363764,0.9219435605216877
FOSL1,5.153393177205445,5.033502906183018,0.11989027102242744,0.7145020425531342,0.9219435605216877
PSMD11,9.47629307103894,9.495287433610619,-0.018994362571678636,0.7149070302824482,0.9219435605216877
GALNT6,8.50568881223469,8.542260772448804,-0.036571960214114796,0.7147613399856529,0.9219435605216877
LOC257152,5.2832436989919085,5.185639360690241,0.09760433830166715,0.7147541763377694,0.9219435605216877
KRT24,5.9355405658256855,5.854637411057315,0.08090315476837073,0.7149064971162441,0.9219435605216877
PNLIP,4.470947489143153,4.571175452412116,-0.10022796326896266,0.7147553495804595,0.9219435605216877
SHANK1,5.18551823161831,5.080657907344572,0.10486032427373804,0.7147746803476215,0.9219435605216877
HTR3B,5.096381292437358,5.199231480279638,-0.1028501878422805,0.7149861437719133,0.9219576121627142
ABCD4,7.017460081258232,6.96556849919033,0.05189158206790179,0.7152785153376372,0.9219766153680988
AGTR1,5.702331345267688,5.642068487585488,0.06026285768220063,0.7163989058831199,0.9219766153680988
CCDC186,6.91391345948208,6.84969795412875,0.06421550535332976,0.716593924002165,0.9219766153680988
WDR18,7.151031125088847,7.053575013017935,0.09745611207091276,0.7151051799001166,0.9219766153680988
CLEC4E,6.9168901692198,6.9806267803802475,-0.06373661116044715,0.7165505392099388,0.9219766153680988
DLGAP4,7.347710607317302,7.377497760281012,-0.02978715296370993,0.7161582894165339,0.9219766153680988
RHOB,9.454677067632655,9.404402699112874,0.05027436851978173,0.7167510383556718,0.9219766153680988
RNLS,5.2207139876537685,5.1322692034764925,0.08844478417727597,0.7169110063561488,0.9219766153680988
WIZ,6.73191661816099,6.699481603727027,0.032435014433962905,0.715885441715895,0.9219766153680988
CYP11A1,4.749576147056237,4.633166140253269,0.11641000680296809,0.7157042742103703,0.9219766153680988
INS,3.120419276822196,3.1633014148860745,-0.04288213806387864,0.7157296738521679,0.9219766153680988
TAS2R8,2.502566071227413,2.5619776220361286,-0.05941155080871541,0.7164252705235282,0.9219766153680988
G3BP1,9.05949054779278,9.027184120021817,0.03230642777096371,0.7165821424054108,0.9219766153680988
OSBPL3,8.130780382521273,8.104694477028678,0.02608590549259482,0.716828249249476,0.9219766153680988
HOXD3 /// HOXD4 /// LOC401021,3.984568547583995,3.921787288699623,0.06278125888437192,0.7167142269926366,0.9219766153680988
ID4,5.211499702675341,5.1498921507205635,0.061607551954777406,0.7165808447036941,0.9219766153680988
SOX21,6.427734772763444,6.35225910509363,0.0754756676698145,0.7162910975107786,0.9219766153680988
RBM17,5.4454520403946045,5.3297748810351955,0.11567715935940903,0.7165535488513428,0.9219766153680988
ZNF331,9.308024409302403,9.349919103309347,-0.04189469400694357,0.7151595136911134,0.9219766153680988
ENTPD3,4.746042124715772,4.664910486468055,0.08113163824771696,0.7169081990478016,0.9219766153680988
GARS,10.646565284349983,10.625744974763409,0.02082030958657377,0.7156215412493069,0.9219766153680988
AURKAIP1,10.556893640352493,10.537562039304245,0.019331601048248714,0.7155354829935808,0.9219766153680988
CMAHP,7.448592092199102,7.394859963808916,0.053732128390186595,0.7162493316456717,0.9219766153680988
